species,APC_name,family
Azorella selago Hook.f.,Azorella selago,Apiaceae
Colobanthus kerguelensis Hook.f.,Colobanthus kerguelensis,Caryophyllaceae
Deschampsia antarctica É.Desv.,Deschampsia antarctica,Poaceae
